GEOID,num_renters
45063021033,233
45063021034,356
45079000700,368
45015020401,224
45015020901,285
45015021000,985
45015020804,391
45015020707,585
45019000100,314
45019001000,670
45019001901,484
45019002300,106
45019002400,311
45019002502,605
45019003800,631
45019001600,175
45019002004,187
45045002901,1381
45045003005,423
45045003801,500
45045002003,819
45045000700,942
45045003301,632
45045000500,422
45045002602,364
45057010100,290
45057011100,499
45057010300,408
45057010700,1084
45057010200,701
45057010800,534
45057011001,378
45057010400,177
45057010500,810
45057010600,461
45057010900,439
45057011002,357
45035010100,207
45035010700,1195
45035010300,619
45035010501,164
45035010807,284
45035010808,1073
45035010400,278
45019000200,120
45013001000,278
45013011000,159
45013010100,85
45013010200,420
45013010600,67
45013000200,562
45013010400,517
45013000100,313
45013000700,621
45013000300,1135
45013010500,491
45013000400,0
45019003107,1312
45019003400,1129
45019005000,285
45019002007,73
45019002606,64
45019002900,439
45019003000,449
45019003106,1123
45019003300,963
45035010801,282
45035010200,513
45035010809,301
45041000900,1028
45041001100,1425
45041001900,582
45041000500,772
45041001000,536
45063021109,322
45063021110,175
45063021111,281
45063021112,446
45063021113,298
45063021114,136
45063021115,356
45063021116,288
45063021203,68
45063021204,230
45063021205,75
45063021206,119
45063021303,191
45063021304,163
45019000900,401
45083021403,913
45047970800,1704
45047970900,170
45047970500,1447
45047970600,1132
45047970400,621
45047971000,146
45053950300,984
45053950100,280
45051010100,290
45051051601,842
45051070200,376
45051050500,979
45051051301,80
45051051302,210
45051051403,299
45051051405,444
45051051406,388
45051051501,303
45051051502,1936
45051051503,618
45051051603,502
45051051604,528
45051051605,229
45051051700,274
45051060101,437
45051060102,420
45051060203,556
45051060204,1285
45051060206,1207
45051060207,572
45051060208,1068
45051060209,718
45051060301,301
45051060303,231
45051060308,995
45051060403,344
45051060404,314
45051060405,1015
45051060406,345
45051070101,320
45051070102,162
45051051404,658
45075010900,797
45075010200,639
45075010300,525
45075011500,506
45075011600,635
45075010500,210
45075011300,987
45075011800,184
45075012000,399
45075011400,833
45083020601,641
45083022003,395
45083020603,318
45083020900,339
45083021301,785
45083022004,305
45083022302,539
45083020602,493
45083021803,743
45083021804,338
45083022005,779
45083022006,578
45083022007,430
45083022101,457
45083022102,195
45083022303,218
45083022304,259
45079002700,798
45079010407,665
45079010409,964
45079010803,367
45079011301,967
45079011304,1594
45079011603,695
45079011800,640
45079000400,384
45027960201,70
45027960300,135
45027960801,469
45027960400,208
45027960500,840
45027960100,370
45027960600,170
45027960802,205
45027960202,0
45029970100,115
45029970800,62
45029970200,93
45029970300,585
45029970600,768
45029970500,1026
45029970700,322
45067950100,704
45067950500,339
45067950200,847
45067950300,398
45091061801,327
45091061802,504
45051080102,271
45051980100,36
45051990100,0
45053950201,700
45053950202,939
45053990100,0
45055970403,167
45055970401,196
45055970402,392
45055970903,335
45055970904,516
45055970905,53
45083022405,362
45083022406,732
45083022801,401
45083022802,362
45083023001,418
45083023002,249
45083023201,175
45083023202,467
45083023301,191
45083023302,955
45083023401,125
45083023402,90
45083023403,597
45083023404,260
45083022404,176
45041001200,416
45041001602,243
45041002201,1005
45013000800,1838
45013010300,391
45013010900,234
45003020301,115
45003020302,1144
45003020601,27
45003020602,899
45003020801,160
45003020802,1485
45003020901,173
45003020902,403
45003021101,460
45003021102,442
45003022001,332
45003022002,619
45063020202,507
45063021018,532
45063021402,595
45063020604,413
45063020506,1064
45063020509,1031
45063020510,957
45063020602,647
45063020100,486
45063020505,751
45063020507,963
45045002103,243
45045002606,204
45045002608,381
45045003701,489
45045001501,283
45045002201,1359
45045002503,1081
45045002804,9
45045002604,522
45045002609,966
45045002702,584
45045002808,2049
45045000900,297
45045001000,651
45045001700,804
45045001803,776
45045002304,676
45045002505,886
45045002805,920
45045003704,710
45045003705,358
45045003904,756
45003980100,0
45007010103,277
45007010104,370
45007011001,154
45007011401,537
45007011402,520
45007011901,954
45007011002,270
45007011201,232
45007011202,571
45007011902,521
45007012001,683
45007012002,250
45007012300,820
45013000902,728
45011980100,0
45013000501,1081
45013000502,1485
45013000503,807
45013000901,138
45051051202,525
45051070500,422
45051020300,643
45051050700,564
45051051000,841
45045003802,896
45045003602,513
45045003902,277
45045001101,443
45045001302,223
45045001400,615
45045001502,591
45045001805,492
45015020600,507
46029954600,150
46031941000,172
46037952800,326
46041941500,361
46043969600,246
46065977700,752
46065977800,515
46065977900,910
46109950400,131
46109940400,619
46111962100,270
46119979100,80
46083010200,329
46083010400,190
46083010300,397
46103010200,1123
46103011500,176
46103011600,411
46103010300,843
46103010700,768
46103010600,477
46103011200,467
46103011400,821
46103011700,336
46103010903,816
46103011001,248
46103010400,794
46121940200,831
46121940100,689
46127020300,1273
46127020100,508
46127020200,259
46097961600,221
46085940100,273
46085972600,185
46099000406,555
46099000407,695
46099000408,787
46099001001,254
46099001002,1556
46099001105,570
46099001106,668
46099001107,587
46099001108,983
46099001803,869
46099001804,436
46099010101,258
46059975600,126
46059975700,352
46079960300,159
46079960100,110
46079960200,927
46135966100,795
46135966200,917
46135966400,327
46029954100,209
46029954400,1348
46005956900,682
46005957100,609
46005956600,132
46005956800,254
46005957000,776
46099010102,320
46099010401,327
46099010402,84
46065978000,154
46069976700,149
46075091600,102
46081966100,813
46081966200,1076
46081966301,563
46081966302,874
46081966600,575
46083010101,557
46037952900,188
46041941700,282
46035962900,907
46005956700,136
46099010404,230
46099010405,863
46099010406,432
46099010501,655
46099010502,213
46099010600,517
46103010904,667
46103010905,1064
46103010906,399
46103010907,301
46103011004,132
46103011005,118
46105968300,352
46109940700,228
46109940800,321
46117960100,284
46129965100,91
46129965200,499
46039953600,169
46039953700,208
46115000100,84
46115000200,477
46115000300,116
46009967600,427
46009967700,245
46015973100,412
46015973200,443
46011958600,304
46011958900,1335
46011959000,1305
46011958700,470
46053971200,284
46053971100,238
46057955200,248
46057955100,191
46099001600,234
46099010403,110
46099001801,875
46099001901,254
46099010200,105
46099000900,739
46099000500,629
46067968600,310
46035962600,252
46035962700,1161
46035962800,1170
46073974100,252
46007941000,189
46093020200,293
46093020301,349
46093020400,1175
46093020302,177
46107000100,208
46125965100,336
46125965200,423
46013951500,831
46013951600,776
46013951700,454
46013951300,764
46013951800,1590
46013951900,247
46013951400,1051
46023970100,218
46061964100,126
46087964700,240
46087964600,296
46095940300,202
46101959700,519
46101959600,235
46103010800,913
46103011002,855
46103011300,580
46103010500,788
46103011100,725
46007941200,200
46011958802,1479
46011958803,375
46013952000,157
46049961100,176
46071941200,249
46071961100,109
46083010102,1204
46083010103,286
46083010104,1230
46083010105,4
46083010106,14
46083010107,320
46067968800,121
46067968700,230
46077958200,156
46077958100,311
46027965800,252
46027965700,904
46037952700,122
46102940500,477
46102940800,377
46102940900,505
46031941100,380
46033965100,271
46033965200,349
46045962100,163
46045962200,115
46047964100,145
46047964200,510
46051953300,94
46055960100,188
46063968700,175
46083010108,65
46089963100,236
46091950800,491
46093020500,834
46099000201,1159
46099000202,945
46099000405,1088
46003973600,292
46051953100,512
46123971700,380
46123971600,180
46099001902,289
46099000401,422
46099010300,471
46099001700,263
46099001101,2674
46099000300,414
46099000100,632
46099000700,2106
46099001200,624
46099001500,1496
46099000600,885
46137941600,323
46135966301,384
46135966302,866
46019967600,250
46019967700,703
46017940200,303
46025955800,319
46021964100,91
46023940200,306
46023940300,398
46027965900,1266
46029954301,1062
46029954302,386
46029954501,271
46029954502,768
47037015631,959
47037015804,1425
47037017701,146
47037017702,317
47037018301,1275
47037018302,88
47037018409,358
47037018410,1018
47019070400,297
47019070600,287
47019071100,123
47019071700,145
47019070100,348
47019070200,642
47019071200,569
47019071500,113
47019071300,857
47019071000,481
47019070300,841
47019070700,272
47019070800,639
47019071400,316
47019071600,158
47019070900,542
47019070500,316
47057500200,423
47057500300,617
47057500100,222
47093006402,232
47093006403,140
47093006501,198
47093006502,271
47093006600,875
47093006700,897
47093006800,2015
47093006900,2722
47093007000,727
47093007100,464
47097050503,271
47133950400,89
47133950500,353
47133950600,180
47165020902,1231
47165020800,1315
47165021103,381
47165020700,972
47163042600,626
47163043000,275
47129110100,165
47129110500,157
47129110300,428
47129110400,459
47129110200,193
47061955000,133
47061955300,609
47061955100,126
47061955200,192
47079969000,249
47079969100,197
47079969300,634
47079969500,833
47079969600,417
47079969700,91
47079969200,189
47079969800,164
47079969400,409
47029980100,0
47033961000,136
47097050100,168
47097050600,394
47097050200,652
47097050300,417
47097050400,334
47099960600,130
47099960100,424
47097050504,668
47097050505,1098
47097050506,245
47099960401,526
47103975601,523
47103975602,188
47157021520,2235
47157021721,1734
47157021732,2034
47157021751,380
47157022220,670
47157010000,1513
47157008110,596
47157008120,1044
47157020210,934
47157010110,1008
47157010630,1045
47157020400,305
47157020541,884
47157020542,1945
47157020622,556
47157021113,494
47157021342,3078
47157021530,243
47157021611,355
47157021731,592
47157021752,606
47065010104,169
47065010201,64
47065010202,198
47065010303,98
47065010304,206
47065010305,172
47065010306,474
47065010307,744
47065010434,227
47065010435,778
47065010901,817
47065010902,183
47065010903,1722
47065011001,72
47065011002,368
47065011203,459
47065011204,462
47065011323,740
47165020300,841
47165020901,86
47165021002,630
47093005602,218
47163040500,910
47163042100,1024
47163042801,329
47163043600,347
47163042900,340
47163043500,229
47163041400,347
47163041800,942
47163042701,1241
47163040700,408
47163041000,267
47163041500,151
47163041600,393
47163041700,482
47163042000,463
47163040300,598
47163041200,712
47163042300,395
47163042400,475
47163042702,313
47163040200,839
47163040800,635
47163042200,238
47163042500,265
47163043100,139
47163041100,346
47163042802,543
47163041900,230
47163040600,738
47171080200,827
47171080400,484
47171080300,616
47171080100,223
47179060400,1160
47141001000,161
47153060200,243
47005963100,336
47005963200,138
47005963300,661
47005963400,252
47007953000,291
47037011002,472
47037014300,605
47037015402,612
47037015405,676
47037015502,825
47037015615,652
47037015618,773
47037016500,606
47037016800,1625
47037017402,1238
47037017500,639
47037018102,641
47037018401,1563
47037018602,43
47037019003,1120
47037012600,363
47037010501,901
47035970200,524
47035970400,1450
47035970800,250
47157002400,778
47099960900,124
47099960300,437
47099960200,130
47099960700,268
47099960800,195
47113000100,643
47113000500,1014
47113000700,665
47113001100,229
47113001402,159
47113001502,278
47113001605,473
47113001606,2052
47113001609,99
47113001700,146
47113000800,443
47157022500,687
47157022600,803
47149040102,225
47149040303,493
47149040304,412
47149040305,617
47149040306,1873
47149040307,37
47157010210,994
47157011020,278
47157020511,164
47157020700,91
47157021200,0
47157020820,67
47157021135,1381
47157021410,180
47157021753,179
47157022310,1275
47157022322,403
47157022410,537
47157000700,1164
47157001100,585
47157001900,216
47157003200,1690
47157020300,862
47157021010,2512
47157020621,1888
47157021420,180
47157022112,1797
47065011324,91
47119011200,239
47119010900,323
47119010100,144
47119010600,1026
47007953100,781
47007953200,210
47013950300,227
47013950700,695
47013950100,194
47013950200,528
47013950600,1063
47013950500,811
47013950800,96
47013950900,349
47013951000,227
47013951100,369
47013950400,607
47009010400,246
47015960100,362
47015960300,195
47015960200,828
47031970200,728
47031970400,808
47031970500,826
47031970600,649
47031970300,151
47031970900,1074
47031970100,215
47031970700,391
47031971000,1015
47047060600,396
47047060300,390
47073050200,137
47073050400,599
47073050900,318
47073050800,394
47073050100,241
47073050700,200
47091956300,760
47091956200,142
47091956000,67
47091956100,330
47165020208,254
47165020209,64
47157022130,724
47157022321,668
47157002500,650
47157003000,642
47157003300,306
47157005900,414
47131965200,145
47131965700,873
47131965000,587
47131965400,622
47131965900,134
47131965100,242
47131965500,540
47131965600,924
47143975100,423
47143975300,551
47143975200,598
47143975000,488
47151975200,770
47151975300,189
47151975000,381
47151975100,1040
47151975400,223
47167040900,83
47167040800,181
47167040302,540
47021070103,434
47021070104,841
47021070201,347
47021070202,323
47021070203,169
47021070401,143
47021070402,378
47029920100,438
47029920200,908
47029920300,342
47029920400,93
47029920501,892
47029920502,718
47029920600,778
47029920700,460
47035970301,146
47031970801,774
47031970802,268
47031980100,0
47035970101,333
47035970102,283
47035970302,281
47157000400,300
47157002600,500
47157021353,49
47157021137,1388
47157005500,524
47157007500,229
47157010620,994
47025970300,572
47025970400,23
47025970500,305
47025970100,294
47025970200,335
47025970700,881
47025970800,388
47025970600,261
47035970501,371
47035970502,923
47035970601,541
47035970602,215
47035970603,137
47035970701,127
47035970702,209
47037010106,267
47037010103,117
47037010104,246
47037010105,234
47037010202,293
47037010303,1452
47037010601,782
47037013201,393
47037013202,480
47037013601,1185
47037010201,375
47037010602,612
47037013602,64
47037015624,1343
47037018203,6
47105060201,206
47105060202,1507
47105060301,497
47099960402,551
47099960502,336
47099960501,814
47105060302,291
47105060501,420
47105060502,167
47107970401,407
47107970101,450
47107970102,313
47107970402,331
47109930100,425
47109930200,114
47109930300,187
47109930400,232
47109930500,1123
47109930600,335
47109930700,320
47039955102,157
47041920101,126
47041920102,505
47041920200,1241
47041920300,566
47043060401,158
47043060402,236
47043060501,770
47043060502,246
47043060601,466
47043060602,1113
47045964900,304
47045964800,383
47047060401,184
47047060402,219
47047060403,114
47047060404,254
47047060501,606
47047060502,390
47047060701,135
47047060702,152
47047060800,292
47179060900,1661
47179061800,367
47179061500,1128
47179060600,1745
47179061000,626
47179060100,1370
47179060700,0
47179061300,1365
47179060800,727
47113000900,525
47113001401,209
47113000200,1687
47113001000,487
47113001501,515
47113001603,220
47113001900,160
47033961300,236
47033961100,477
47033961200,147
47033961400,565
47095960200,444
47095960100,572
47093002400,1078
47093003300,70
47093004700,612
47093005100,569
47093005201,450
47093005803,280
47093006102,477
47093006203,680
47093001600,617
47093002200,689
47093002900,1084
47093004500,2227
47093004606,387
47093005202,293
47115050101,274
47115050102,767
47115050201,341
47115050202,444
47115050301,858
47115050302,191
47051960202,443
47119010500,1045
47119010400,1421
47119010700,1205
47071920200,372
47071920600,285
47073050301,767
47073050302,557
47073050501,358
47073050601,1203
47073050602,364
47073050502,328
47073050503,659
47075930100,259
47075930200,150
47075930301,765
47075930302,647
47075930400,884
47075930500,299
47093000901,4
47093003801,1673
47093003802,561
47081950301,317
47081950302,526
47093000902,39
47093003901,591
47093003902,550
47051960201,460
47093004403,1437
47093004404,1086
47093004607,395
47093004608,145
47093004609,898
47093004610,2180
47093004611,257
47093004613,836
47093004615,1041
47093005301,440
47093005302,428
47093005401,274
47093004612,286
47093004614,574
47093005402,171
47093005501,284
47093005502,317
47093005603,107
47179061100,656
47183968400,661
47183968300,407
47183968700,69
47183968000,57
47183968500,435
47183968600,457
47005963000,161
47149042300,1024
47093001400,549
47093002100,520
47093003000,1060
47093004100,725
47093004200,666
47093004800,543
47093004900,828
47093002000,747
47093002600,899
47093002800,1599
47093003100,319
47093003400,605
47093005000,714
47093005701,343
47093006202,243
47093000800,1201
47093001900,431
47093002300,895
47093003500,1085
47093003200,704
47093004000,1773
47093005704,1201
47165021201,129
47179061200,679
47165021203,688
47181950200,589
47181950400,118
47091956400,359
47103975100,126
47103975000,138
47103975500,431
47103975300,1103
47103975700,205
47103975400,613
47103975200,51
47111970300,1034
47111970100,512
47167040400,235
47167040500,415
47167040601,553
47167040200,152
47167040602,542
47167040700,1367
47167040100,503
47167041000,233
47001020400,713
47001020600,169
47001020902,415
47001020500,704
47001021100,282
47157006200,302
47157007821,1138
47157008600,572
47157008700,796
47157010720,1057
47157020610,1271
47157020642,280
47157020652,361
47157020810,56
47157021020,460
47157021111,975
47011010200,1381
47011010300,687
47011011202,1060
47011010400,826
47011010700,1136
47011011300,560
47011010900,254
47011011000,670
47011011100,799
47011010600,735
47121960100,336
47121960200,492
47121960300,223
47063100500,229
47063100900,681
47063100100,1256
47063100200,993
47063100700,266
47063101000,484
47063100400,1104
47063100300,780
47063100800,635
47157021140,822
47157021141,1015
47119010201,647
47119010202,1441
47119010301,156
47119010302,106
47119010801,219
47119010802,948
47009011102,528
47009010500,674
47009010200,740
47009011602,623
47009010600,657
47009010900,404
47025970900,811
47077975500,338
47077975100,256
47077975200,337
47077975400,850
47077975300,923
47077975000,214
47125102004,1208
47125102005,1279
47125102006,737
47125980100,0
47127930100,242
47127930200,152
47133950301,639
47133950302,381
47135930100,194
47135930200,346
47137925100,417
47141000301,139
47141000302,2107
47141000303,359
47147080301,370
47139950201,197
47139950202,513
47143975401,1179
47143975402,266
47145980100,0
47147080103,590
47147080104,440
47147080302,696
47147080603,308
47147080604,181
47147080605,173
47093005604,226
47111970400,372
47111970200,431
47187050404,16
47187050405,30
47187050406,308
47187050503,246
47187050504,322
47187050601,625
47187050602,918
47187050701,323
47187050702,86
47187050904,943
47187050905,1380
47187050906,248
47187050907,549
47187050908,86
47187050909,71
47187051001,80
47187051002,782
47187051100,371
47187051201,362
47187051202,1421
47189030203,499
47189030204,397
47189030308,181
47189030309,287
47189030401,484
47189030402,1060
47189030903,430
47189030904,276
47173040300,211
47173040201,510
47173040202,487
47173040100,613
47157021122,1266
47157021744,480
47157021320,1172
47157021510,1701
47157001200,746
47157002000,459
47157002700,433
47157003400,878
47157003500,664
47157003600,776
47157010710,606
47157011010,399
47157020221,210
47157020651,891
47157021121,2001
47157021136,253
47157022210,460
47157021540,625
47157021620,591
47001021202,1691
47001020100,1112
47037018405,236
47037018407,51
47037018601,50
47037019108,948
47037018201,187
47037018202,2109
47037018902,509
47037019110,312
47037010701,1266
47037015300,486
47037010903,1031
47037013900,446
47037018901,653
47037017800,1071
47037015900,921
47037013300,756
47037017200,308
47037018408,72
47087960400,169
47087960200,182
47087960100,156
47087960300,540
47149040702,274
47149040805,487
47069950600,155
47069950300,606
47105060400,301
47105060700,228
47105060100,357
47105060600,619
47139950300,552
47139950400,512
47139950100,166
47149041500,5
47149041900,1155
47149041800,857
47149040302,516
47149040403,1160
47149041700,1496
47149041000,671
47149042100,3011
47149042000,776
47149040200,321
47149041600,2155
47157021142,857
47147080606,668
47149040101,306
47149040103,891
47149040104,754
47149040105,442
47157002800,945
47157004300,854
47157005800,235
47157006800,433
47157007400,933
47157007900,1183
47055920300,751
47149040806,280
47149040807,183
47149040808,175
47149040809,182
47149040810,184
47149040901,725
47149040902,2800
47149040903,2474
47149040904,200
47149040905,909
47149041101,403
47149041102,320
47149041201,205
47149041202,157
47149041301,167
47149041302,839
47149041401,669
47149041402,2278
47149041403,2503
47149042200,891
47053967400,237
47053980100,0
47055920100,216
47055920200,697
47055920400,664
47055920500,722
47055920600,234
47055920700,103
47055920800,232
47037018803,832
47037018804,169
47037018904,707
47037018905,829
47037019005,890
47037019006,817
47037019115,161
47037019116,1244
47037019117,362
47037019118,2213
47037019200,933
47037019300,1430
47037019400,2178
47037019500,3861
47037019600,966
47037980100,0
47037980200,0
47039955001,90
47039955002,421
47039955101,176
47149040308,907
47149040501,303
47149040502,413
47149040701,583
47119011001,71
47119011002,784
47119011101,281
47119011102,396
47123925000,636
47123925100,962
47123925200,604
47123925300,876
47123925400,721
47123925501,267
47093005706,824
47093005707,259
47181950300,353
47181950100,241
47059090800,271
47059090400,711
47059091400,319
47059090300,1007
47059090600,382
47059090900,519
47059091200,237
47059091300,403
47059091100,286
47059090200,236
47059090700,281
47165021004,522
47165021005,407
47165021006,91
47165021007,66
47165021008,268
47165021009,762
47165021104,189
47165021105,1245
47165021106,947
47165021107,1013
47165021204,903
47165021205,79
47175925000,136
47175925200,261
47177930100,165
47177930300,157
47177930400,1233
47177930500,914
47167040303,734
47167040304,609
47177930200,748
47177930600,567
47177930700,577
47177930800,328
47177930900,112
47009010800,530
47009010100,504
47009010700,515
47125101400,1610
47125101802,431
47125101902,150
47125101600,469
47125100601,224
47125100900,932
47125101001,726
47125100700,240
47125100800,584
47125101700,437
47125100300,817
47125100400,845
47125100602,720
47125101101,547
47125101103,207
47125100100,361
47125100200,446
47125100500,1515
47125101102,1072
47125101500,608
47125101002,346
47043060700,303
47043060100,253
47043060200,613
47043060300,628
47009011101,311
47009011200,1665
47021070102,237
47021070300,605
47057500401,265
47057500402,345
47065010103,112
47093005708,273
47093005709,130
47093005710,17
47093005711,191
47093005712,611
47093005807,145
47093005808,419
47093005809,375
47093005810,83
47093005811,38
47093005812,33
47093005813,282
47093005903,275
47093005904,605
47093005905,695
47093005906,57
47093005907,746
47093005908,397
47093006001,606
47093006002,501
47093006003,199
47093006103,418
47093006104,529
47093006205,255
47093006206,267
47093006207,391
47093006208,501
47093006301,306
47093006302,198
47093006401,172
47179060501,909
47179060502,1175
47179061401,371
47179061402,1333
47179061601,135
47179061602,419
47179061701,693
47179061702,456
47179061901,574
47179061902,377
47179062000,1251
47183968101,687
47183968102,186
47059091000,529
47059091500,170
47059090500,776
47059090100,999
47093000100,1228
47093002700,586
47093003700,899
47093004300,692
47093001700,734
47093001800,353
47093004401,329
47093001500,588
47101970100,177
47101970200,862
47107970300,446
47107970500,439
47107970600,596
47107970800,666
47107970200,1494
47107970700,379
47117955000,482
47117955400,639
47117955300,971
47117955200,718
47117955100,343
47117955500,328
47131965300,284
47131965800,112
47003950800,84
47003950600,1483
47003950500,951
47027955000,529
47147080200,538
47147080401,932
47147080500,150
47147080402,755
47147080101,351
47147080700,539
47051960100,356
47051960800,212
47051960400,1239
47051960600,518
47051960500,487
47065011325,157
47065011326,1400
47065011443,1400
47001021201,362
47001020901,418
47001020300,377
47001020700,83
47001021000,631
47001021301,286
47001021302,688
47001020800,667
47045964500,156
47045964600,340
47045964200,1341
47045964400,1281
47045964300,1157
47045964000,858
47049965200,256
47049965100,1000
47049965000,290
47049965300,305
47053966300,234
47053966400,526
47053966500,681
47053966600,162
47053967100,653
47053966800,40
47053966100,261
47053966200,455
47159975400,406
47159975200,640
47159975300,120
47159975000,332
47189030202,596
47189030304,302
47189030307,795
47189030305,354
47189030500,1132
47189030101,356
47189030800,489
47189030901,1250
47189030102,462
47189030303,152
47189030700,860
47189030600,731
47189031000,415
47163040900,380
47163041300,433
47063101100,260
47063101200,386
47063100600,1033
47083120100,249
47083120300,225
47083120200,203
47187050403,31
47037015401,419
47037015612,1787
47037015700,144
47037016300,515
47037018000,748
47037018101,1877
47037018404,1382
47037018801,586
47037019105,1664
47037019106,1128
47037019114,1644
47159975100,487
47037015200,376
47037012802,455
47037013100,208
47037013400,905
47037017300,566
47037017901,602
47037011800,519
47037015622,517
47037015623,1168
47037015625,984
47037015627,168
47037015803,891
47037015626,2018
47037015628,1455
47037015629,2048
47037015630,741
47157009200,534
47157009500,495
47157020512,1655
47157009600,298
47157010820,579
47157020900,468
47157021710,1139
47065010411,384
47065010700,832
47065011100,306
47065011800,1017
47065000800,442
47065003300,974
47065003400,1192
47065011321,1431
47065012000,63
47065012100,683
47065000600,563
47065001100,375
47065001600,1609
47065002400,1094
47065003000,419
47065010413,216
47065010501,864
47065010502,525
47065011700,755
47065010432,721
47065010412,372
47065011442,488
47065001300,479
47065010101,346
47065002000,484
47065011413,715
47069950200,278
47069950400,671
47069950100,399
47065011444,626
47065011445,944
47065011446,983
47065011447,157
47065012200,703
47065012400,780
47065980100,0
47065980200,0
47071920300,336
47071920400,1145
47071920500,441
47065012300,807
47067960500,90
47067960600,468
47071920100,209
47037016600,1586
47037016700,965
47037016900,908
47037017902,810
47037010702,1470
47037010802,523
47037011001,1180
47037011500,435
47037012701,989
47037012801,920
47037011900,857
47037011600,659
47037012100,300
47037012702,413
47037013500,685
47053966700,1014
47053966900,532
47053967300,66
47053967000,1272
47157021745,587
47157000200,310
47157000300,181
47157003700,849
47157000900,625
47157001600,313
47157002900,411
47157003800,591
47157004500,287
47157005000,312
47157006900,368
47157008200,1087
47157008500,392
47157008800,1114
47157009400,561
47153060101,959
47153060102,194
47155080101,433
47155080102,572
47155080201,272
47155080202,274
47155080601,851
47155080602,1011
47155080700,561
47155080801,636
47155080802,1077
47155080901,451
47155080902,402
47155081101,367
47155081102,516
47155980100,0
47157009901,584
47157009902,395
47157011300,652
47157011100,357
47157011200,455
47157011700,213
47157011400,1405
47157011500,673
47157011600,664
47157011800,1063
47157020101,458
47037010901,409
47037012200,223
47037015404,555
47037013000,4
47037015617,186
47037015619,224
47037015802,1747
47157021311,545
47157021312,736
47157021333,585
47157021334,1377
47157021725,2238
47157021726,1796
47157021746,1151
47157021747,474
47157022023,341
47157022024,316
47157022121,446
47157022122,719
47069950500,450
47157021724,663
47157009300,533
47157010610,1111
47157020222,324
47157021138,584
47157021341,361
47157021351,542
47157021352,211
47065001800,348
47065002600,493
47065010431,771
47065011402,1058
47065010600,524
47065002300,307
47065002800,626
47065002900,620
47065001200,1034
47065002500,1342
47065010433,772
47065010800,934
47065001900,1051
47113001608,102
47113000400,819
47113000600,395
47113001300,974
47113001604,294
47113001607,542
47113001800,228
47113001610,96
47113000300,839
47133950100,116
47133950200,93
47123925502,124
47125101201,618
47125101202,740
47125101303,2077
47157020102,141
47157020532,1005
47157020523,716
47157020524,745
47157020531,893
47157020633,179
47157020635,90
47157020643,492
47157020644,940
47157020634,92
47157020831,398
47157020832,405
47157021124,1130
47157021125,773
47157021126,1205
47157021139,123
47149040600,108
47125101304,1287
47125101305,670
47125101306,927
47125101307,484
47125101803,778
47125101804,358
47125101903,1601
47125101904,247
47125102001,1022
47125102002,1094
47125102003,960
47081950400,98
47081950100,313
47081950500,85
47081950200,361
47085130200,127
47085130500,195
47085130100,381
47085130300,671
47085130400,128
47089070500,317
47089070700,487
47089070100,658
47089070200,372
47089070400,261
47089070600,733
47089070800,704
47089070900,277
47089070300,1181
47141001300,103
47141000100,729
47141000600,678
47141000700,1337
47141001200,780
47141000500,584
47141000200,1431
47141000800,1592
47141001100,582
47141000400,959
47141000900,566
47183968201,706
47183968202,220
47183968203,851
47185935300,610
47185935000,168
47027955100,130
47169090200,383
47169090100,292
47187050800,1173
47187050502,306
47003950200,459
47003950300,196
47003950700,223
47003950100,191
47155080400,703
47155080300,919
47155081000,1169
47155080500,1181
47161110200,640
47161110600,146
47017962400,240
47017962000,450
47017962100,634
47185935100,190
47185935200,294
47185935400,490
47185935500,257
47187050101,432
47187050103,88
47187050203,151
47187050102,33
47187050204,28
47187050205,48
47187050206,25
47187050207,29
47187050208,2033
47187050303,20
47187050304,397
47187050305,42
47187050306,79
47187050307,1060
47157022700,1021
47157980100,0
47157980200,0
47157980400,0
47161110700,508
47161980100,0
47161980200,0
47157980300,0
47163043201,213
47163043202,337
47163043301,543
47163043302,625
47163043401,487
47163043402,469
47165020101,395
47165020102,521
47165020203,150
47165020204,128
47165020205,221
47165020206,120
47165020207,231
47017962300,399
47017962500,169
47023970200,817
47023970300,328
47023970100,243
47037010302,442
47037011200,621
47037010402,1913
47037010502,502
47037010904,761
47037011300,851
47037013700,2130
47037014200,577
47037014800,1069
47037015610,1854
47037015614,692
47037016000,424
47037017000,501
47037017100,853
47037017401,529
47037018500,300
47037018700,32
47037019109,468
47037019112,566
47037010301,582
47037010401,1067
47037014400,1127
47037015100,611
47037015501,1014
47037015609,1490
47037016200,1113
47037016400,865
47037019004,956
47051960700,224
47051960300,227
47037019111,1264
47037010801,1163
47037011100,388
47037011700,1019
47037015613,937
47037015620,779
47037016100,741
47001020201,579
47001980100,0
47003950401,528
47157009800,517
47157022022,1162
47157000800,516
47157001300,541
47157001400,361
47157001500,268
47157001700,771
47157002100,540
47157003100,780
47157003900,990
47157004200,1673
47157004600,597
47157005300,733
47157006300,536
47157006500,676
47157007100,248
47157000100,2078
47157009700,369
47157007822,310
47157008000,1306
47065011900,290
47065011411,849
47065000400,877
47065000700,733
47065003100,835
47065003200,476
47065011201,1080
47065011311,1828
47065011314,241
47065011600,1406
47003950402,1241
47001020202,618
47009010301,1494
47009010302,375
47009011001,640
47009011002,133
47009011301,305
47009011302,314
47009011401,153
47009011402,271
47009011501,55
47009011502,242
47009011503,339
47009011603,273
47009011604,336
47009011605,98
47009980100,0
47009980200,4
47011011401,555
47011011402,580
47011011601,488
47011011602,394
47017962201,356
